0hr	2hr	4hr	6hr	8hr	10hr	12hr	14hr	16hr	18hr	20hr	22hr	24hr	dummy	DDB	Biological process	Cellular component	Molecular function
1.8590	1.8345	0.7660	0.4912	-0.1962	-0.4481	-0.2741	-1.2233	-0.6282	-1.3190	-0.1904	0.1653	-0.4126	0	DDB0185915	NA	NA	NA
0.0976	0.6222	0.5335	0.5053	-0.0773	-0.8175	-0.2420	-0.1210	-0.7424	0.3032	0.0596	-0.2364	0.8430	2	DDB0186715	NA	NA	NA
-1.1472	-0.5414	-0.4359	0.0076	0.0510	0.4209	0.1638	0.5431	0.1649	0.8249	-0.3822	-0.7367	0.0506	3	DDB0201750	NA	NA	NA
-0.3680	-0.5193	0.0688	-0.5765	0.0367	0.2331	-0.0910	0.2644	0.1459	1.0232	-0.6023	-0.4460	-0.4269	1	DDB0168449	electron transport	NA	electron transporter activity
-0.7234	-0.6606	-1.3555	-0.7241	1.3281	1.3939	0.1943	-0.0024	0.3778	0.0712	0.0358	0.2397	0.0562	6	DDB0204878	NA	NA	receptor activity
-0.1781	-0.1849	-0.2855	-0.2183	-0.1252	1.0515	0.6471	-0.3284	0.1658	-0.0545	-0.4376	-0.0105	0.3035	3	DDB0205058	NA	NA	NA
0.1573	0.2259	-0.7870	0.0139	-0.3238	0.5518	0.2260	0.2797	0.2834	-0.0386	0.9257	0.4843	0.4988	3	DDB0186066	muscle contraction, neurogenesis, axon guidance	NA	receptor signaling protein activity, heterotrimeric G-protein GTPase activity
0.0957	0.7134	-0.1305	0.2396	-0.5566	0.0264	0.0586	0.4191	0.4216	-0.0686	-0.5219	-0.4852	-0.6560	1	DDB0201835	NA	NA	NA
-1.2741	-0.8473	-1.8051	-1.2332	-0.0053	0.1380	0.5565	0.7586	0.6596	0.9370	0.7592	0.5846	0.4192	6	DDB0186813	NA	NA	NA
0.0204	0.3169	0.9903	-0.4626	0.4864	0.1050	0.0910	0.0774	-0.5501	0.6034	-0.3706	-0.0057	0.3816	1	DDB0188983	NA	NA	NA
-0.4194	-0.6180	-0.9308	-0.2779	0.8236	0.8075	0.0350	0.1969	-0.1967	0.5875	0.0606	-0.5338	0.0270	3	DDB0188981	NA	NA	NA
0.0988	0.2287	-0.0281	0.0500	0.1684	0.3111	0.3519	-0.1050	0.0635	0.2044	0.0753	-0.4220	-0.1043	1	DDB0188985	NA	NA	NA
-0.7163	-0.7656	-0.7716	-0.2630	-0.3094	0.3128	0.0490	0.1583	0.8390	0.3230	-0.0046	-0.5025	0.0173	3	DDB0189109	NA	NA	NA
1.1862	0.8537	0.4250	0.3429	-0.0668	0.1230	-0.0200	-0.3740	-0.5138	-1.0263	-0.5261	-0.7119	0.1269	4	DDB0185109	proteolysis and peptidolysis	NA	NA
0.5633	0.7863	0.1162	0.1907	-0.1738	-0.0687	-0.4488	-0.0002	-0.1706	-0.6292	-0.3550	0.1395	-0.4245	1	DDB0184168	NA	NA	NA
0.0763	-0.2490	-0.5532	-0.3458	-0.3225	-0.0162	0.1366	0.0642	0.1272	-0.1761	-0.2677	0.6796	-1.0369	1	DDB0205337	NA	NA	NA
-0.1447	0.8714	0.7175	0.0406	0.1318	0.0071	0.4971	-0.1652	0.0589	0.5096	-0.3583	-0.5295	-0.5853	1	DDB0191792	NA	NA	NA
0.8991	1.0368	0.9624	0.7745	-0.0862	0.1905	-0.4209	-0.7775	-0.6446	-0.9414	-0.2131	-0.1922	0.2341	0	DDB0188069	NA	NA	NA
1.2396	0.2210	0.2206	0.9485	0.1161	-0.0690	-0.5379	-0.3277	-0.6548	-0.4918	-0.8645	-0.2743	0.2467	0	DDB0186038	NA	NA	NA
0.4957	0.2901	0.1181	0.6137	-0.3850	0.4141	-0.3248	-0.2081	-0.1784	-1.3066	-0.2502	-0.1906	-0.2081	1	DDB0186039	carbohydrate metabolism	NA	GDP-mannose 4,6-dehydratase activity
-0.0496	0.4417	0.4934	0.2533	-0.1274	-0.0345	-0.1747	-0.1173	-0.3529	-0.4535	-0.4065	-0.2751	0.1300	1	DDB0187033	NA	NA	NA
-0.2853	1.2504	0.1775	0.7132	-0.7944	-0.1162	-0.8298	0.0203	-0.2787	-0.1013	-0.2276	-1.2387	0.1116	1	DDB0186037	NA	NA	NA
0.5636	0.5641	0.6655	0.8025	-0.1181	-0.1960	0.1714	-0.5209	-0.6435	-0.1549	-0.5149	-0.3092	-0.1031	4	DDB0215331	NA	NA	NA
1.0201	0.5410	0.6578	0.4566	0.2775	0.1955	-0.0078	-0.9216	-0.6330	0.3839	-0.4536	-0.8382	0.4071	4	DDB0205529	glycerol metabolism	NA	glycerol kinase activity
2.6333	1.5064	1.9623	1.5664	-0.0543	-0.2256	-0.1080	-1.2335	-1.1086	-2.3777	-0.8580	-1.0380	-0.4477	0	DDB0187725	NA	NA	NA
1.1587	0.4287	0.7619	0.4777	-0.0333	-0.4581	-0.1042	0.1951	-0.2066	-0.0861	-0.0981	-0.0385	0.1698	4	DDB0186101	signal transduction	NA	signal transducer activity
0.1372	0.1851	-0.0555	0.0848	0.0188	0.0609	-0.1187	0.1221	-0.0216	-0.2869	-0.1197	-0.1199	-0.4667	1	DDB0215158	NA	NA	NA
0.6010	0.5642	-0.8785	-1.0177	0.5775	-0.2778	1.2126	0.5481	-0.0050	-0.0799	-0.5204	-0.8384	-0.5437	1	DDB0202089	NA	NA	NA
-1.0681	-0.8726	-1.3355	-0.3091	0.2119	0.6783	0.3145	0.4954	0.8730	0.6290	0.3665	-0.4854	0.0463	6	DDB0204060	NA	NA	NA
1.1542	1.1544	-2.0702	-0.0848	-0.3751	-0.3830	-0.1189	-0.7761	-0.5573	-0.9001	-0.3458	-0.1331	0.0761	1	DDB0205518	NA	NA	NA
-1.2881	-1.3715	-1.7134	-1.2916	-0.0113	0.0598	0.3525	0.7351	0.5407	1.2184	0.2810	0.5957	-0.0066	6	DDB0192068	NA	NA	NA
-0.5667	-1.1359	-1.0835	-1.8091	0.9304	-0.5734	1.1285	0.4850	1.0438	1.3068	1.1265	0.8763	-0.1917	6	DDB0206562	NA	NA	DNA binding
-0.5149	-0.0482	-0.9296	-0.3304	-0.6923	0.1538	0.1013	0.4149	0.2961	0.5991	-0.8930	0.9027	0.0501	3	DDB0167844	NA	NA	histone acetyltransferase activity
-3.3512	-3.1285	-3.7407	-2.1211	0.5498	0.6669	0.7500	1.1471	1.7535	1.5753	0.7928	0.7417	0.7272	5	DDB0186747	NA	NA	NA
1.1354	0.2897	0.9171	0.6036	-0.1869	0.5766	-0.0349	-0.1517	-0.5790	-0.1936	0.3426	-0.5139	0.1951	4	DDB0188402	NA	NA	NA
-0.0055	-0.5489	-0.7125	-0.6839	-0.0556	0.4091	0.3406	0.2190	0.2917	0.0632	0.0078	0.3186	-0.4381	3	DDB0167845	NA	NA	NA
0.5860	1.4134	0.3835	1.1953	0.0564	0.4695	-0.7722	-0.5649	-0.7595	-0.3049	-0.2594	-0.2952	0.7593	0	DDB0205509	NA	NA	NA
0.9741	0.0766	-0.3048	0.1278	-0.3807	-0.0302	-0.1119	0.1279	-0.6533	-1.0989	0.5778	0.3220	0.0860	1	DDB0187295	NA	NA	NA
-1.2074	-1.3511	-1.3238	-1.1171	0.8599	0.9061	-0.0868	0.9826	0.8434	0.8406	0.8175	0.5305	0.3047	6	DDB0206422	NA	NA	NA
0.2263	0.5416	0.8902	0.4226	0.5518	0.1675	-0.1606	-0.2951	-0.3167	-0.4482	-0.4389	-0.6633	-0.5512	4	DDB0204198	NA	NA	DNA binding
-0.2841	-0.0407	-0.2937	-0.9139	-0.0855	0.0437	0.8874	-0.2027	0.1571	0.2399	0.4172	0.1454	-0.2018	3	DDB0206357	NA	NA	NA
1.1526	0.3285	-0.2890	0.1125	-0.0622	-0.0632	-0.0481	-0.2047	-0.6305	-0.6434	-0.4895	-0.4322	0.3744	4	DDB0191088	iron ion transport, oxygen transport	NA	6,7-dihydropteridine reductase activity, nitric oxide dioxygenase activity, oxygen binding
0.5402	0.0196	-0.3779	0.2568	-0.6587	0.4595	0.1401	-0.0572	-0.1102	0.2475	-0.1321	-0.2623	0.4210	1	DDB0186627	NA	NA	NA
-0.1542	-0.0955	0.8827	-0.1222	-0.0060	0.7328	-0.2327	-0.0332	0.0288	0.9714	0.1490	-0.1071	0.0249	3	DDB0191313	protein amino acid phosphorylation	NA	protein serine/threonine kinase activity
0.7382	0.4509	0.1967	0.2149	0.0129	0.1469	-0.4057	-0.7134	-0.6601	0.0193	0.0652	-0.1777	0.3724	4	DDB0191316	NA	NA	NA
-1.1461	-1.1712	-2.1853	-1.3075	0.3733	1.1089	0.7338	1.2209	0.4143	0.3538	0.1595	0.0111	-0.1454	6	DDB0191319	NA	NA	NA
0.0175	-0.3195	0.5112	-0.0841	0.5669	0.3429	0.8924	0.3615	0.4234	0.2803	0.0715	-0.1455	0.6632	3	DDB0187501	phenylalanine catabolism, tyrosine catabolism	NA	tyrosine transaminase activity
0.7989	0.4328	0.8099	0.6926	-0.0138	0.3052	-0.5134	-0.6199	-1.1324	-0.6043	-0.7779	0.0063	0.9113	0	DDB0204487	NA	NA	phosphotransferase activity, alcohol group as acceptor
-0.0627	0.6166	0.0229	0.4116	0.3453	0.7105	-0.0167	0.6184	-0.5892	-0.2529	0.2321	-0.1624	0.0228	1	DDB0202189	NA	NA	NA
1.8463	1.5579	0.1761	1.2618	-0.5258	-0.9770	-1.8259	-0.8953	-1.4473	-2.0452	-1.8112	-0.7563	-2.6215	0	DDB0188217	NA	NA	NA
1.2333	0.3798	0.8334	0.9616	-0.5887	0.5812	-0.4460	-1.0519	-0.9627	0.2634	-0.2585	-1.1006	-0.0835	0	DDB0206516	NA	NA	NA
0.5347	-0.0972	-0.6750	0.0015	-0.1190	-0.0975	0.0382	-0.0970	0.1300	-0.6393	0.1224	-0.0808	0.5033	1	DDB0206513	NA	NA	nucleic acid binding
-0.3659	-0.5938	-0.7793	-0.4478	0.3588	0.2094	-0.0024	0.1305	-0.0258	0.0880	0.1940	0.4172	0.7440	3	DDB0206510	NA	NA	NA
-0.3137	-0.2908	-0.4222	0.0151	-0.0746	0.3264	0.3581	0.1926	0.4647	-0.2448	0.1817	0.1159	0.2212	3	DDB0201629	transport, response to drug	integral to membrane, membrane fraction	ATP-binding cassette (ABC) transporter activity, transporter activity, ATP binding
0.4730	0.8486	1.2395	0.4109	-0.3569	-0.2680	-0.3993	-0.7179	-1.0340	-0.8368	-0.1496	-0.0775	0.4158	0	DDB0167284	NA	NA	NA
1.4163	1.5416	0.1785	0.9567	0.5924	-1.2048	-0.7105	-0.3234	-0.3864	-1.1578	-0.4787	-0.2416	-1.1226	0	DDB0168980	respiratory gaseous exchange, lipid metabolism, inflammatory response	NA	catalytic activity, lipoprotein lipase activity
-1.1617	-0.4003	-1.2320	-0.9822	0.2943	0.2451	0.0264	0.8203	0.7261	0.8903	0.2594	1.1039	-0.1409	6	DDB0202231	NA	NA	3'-5' exonuclease activity
0.4129	0.1909	0.3907	-0.2129	-0.2586	0.3613	-0.1243	-0.0871	0.0284	-0.2517	0.2995	0.0493	-0.0546	1	DDB0203283	NA	NA	NA
-1.2464	-0.5110	-0.2656	-0.5151	-0.4164	-0.0325	-0.3302	0.6182	0.2235	0.2049	0.6695	0.1637	-0.8169	3	DDB0203208	NA	NA	NA
-0.0203	0.5166	-0.2151	0.3158	0.0804	-0.7128	0.4145	-0.2454	-0.8870	-0.5559	-0.1289	-0.3941	0.0000	1	DDB0001929	NA	NA	NA
-0.0276	0.4639	0.8846	0.3153	-0.2632	-0.0384	-0.2776	-0.2179	-0.3603	0.1657	-0.0255	-0.2376	0.7394	2	DDB0205813	NA	NA	NA
-0.1797	0.3747	-0.1498	0.1748	0.9404	0.5996	-0.0500	0.1574	0.0753	-0.0261	-1.3771	-0.3915	-0.7858	1	DDB0184243	NA	NA	NA
0.7409	0.2257	-0.1252	0.2791	-0.2567	0.0911	0.3207	0.0801	0.1479	-0.4224	0.4681	-0.2081	-0.2909	1	DDB0184247	mitosis, mitotic checkpoint, mitotic spindle checkpoint, cell proliferation	kinetochore	NA
1.2018	0.2792	0.1640	0.5027	-0.0112	-0.4069	-0.0590	-1.0319	-0.5516	-0.4179	-0.1807	-0.4299	0.3027	4	DDB0205126	NA	NA	NA
0.4732	0.6180	0.3126	0.5744	-0.7652	-1.0143	-0.6685	-0.7016	-1.3039	0.2887	-1.2697	-0.1841	0.3956	0	DDB0187103	NA	NA	NA
0.2919	0.1934	0.0539	0.3274	0.4303	0.8403	-0.3421	-0.1876	-0.2828	-0.1453	0.0393	-0.4657	0.2805	1	DDB0189785	NA	NA	NA
-0.0775	-0.1935	-0.6520	-0.4271	0.7752	-0.1484	-0.0931	0.2687	-0.1002	-0.4321	-0.1889	0.3412	0.2500	3	DDB0185447	NA	NA	NA
0.4388	0.0376	0.4365	-0.0766	-0.3613	-0.3398	-0.6288	0.5395	-0.0019	-0.0313	0.0441	-0.4649	-0.2151	1	DDB0169359	histidine catabolism	NA	urocanate hydratase activity
0.2342	-0.3315	0.1461	-0.9900	0.2804	0.0065	0.5095	0.0246	0.4689	0.3205	-0.0751	0.7330	0.4425	3	DDB0203860	phospholipid biosynthesis, phospholipid metabolism	NA	lyase activity, carboxy-lyase activity, phosphatidylserine decarboxylase activity
-0.3077	-0.1467	-0.5579	-0.1830	0.1865	0.9854	-0.0159	0.1438	0.4139	0.4629	0.3096	0.0766	0.0314	3	DDB0203863	NA	NA	NA
-0.4757	-0.9451	-0.3241	-0.4040	0.2820	0.1962	0.5175	0.4509	0.4731	0.5730	0.7582	0.4484	0.2506	3	DDB0168276	NA	NA	GTP binding
-0.4915	0.2889	0.3411	0.0737	0.5686	1.3707	0.3896	0.5952	0.1082	0.0241	0.2497	-0.2624	-0.2391	3	DDB0189175	NA	NA	NA
-1.8495	-1.3695	-2.3695	-1.6149	0.5788	0.3743	0.1053	1.3427	0.5837	1.0335	0.1671	0.3808	-0.8934	5	DDB0001045	NA	NA	NA
0.4907	0.0734	1.3316	0.6813	-0.3694	0.1305	-0.1234	-0.3311	-0.3151	-0.3714	-0.9616	-0.9636	-0.2441	0	DDB0186902	NA	NA	NA
-0.4915	0.2889	0.3411	0.0737	0.5686	1.3707	0.3896	0.5952	0.1082	0.0241	0.2497	-0.2624	-0.2391	3	DDB0189132	NA	NA	NA
1.0762	0.4666	1.3408	0.6535	-0.4347	-0.2116	0.2244	-0.6523	-0.3108	-0.6396	-0.3809	-0.4807	-1.1941	0	DDB0189134	NA	NA	NA
-0.1838	-0.1247	0.2623	0.4896	0.4701	0.5461	0.2512	0.2272	0.1318	-0.0810	-0.0498	-0.5649	0.5737	1	DDB0189474	NA	NA	NA
-1.4338	-0.3332	-1.3400	-0.2299	0.5445	-0.2359	-0.1416	0.4675	0.3987	-0.2119	0.8750	0.0954	-0.2211	3	DDB0188993	NA	NA	NA
0.2228	-0.8516	-0.6778	0.3675	-0.1865	-0.2045	-0.4141	0.0492	-0.3959	-0.4892	-1.1650	0.5743	-0.7217	1	DDB0187217	NA	NA	NA
-0.4836	-0.3701	-0.6822	-0.5118	-0.6056	-0.2271	0.2721	0.4742	0.1506	1.1441	0.9915	0.2398	0.3802	3	DDB0214908	cytoskeleton organization and biogenesis, ribosome biogenesis, signal transduction, Rho protein signal transduction, regulation of cell cycle, G1 phase of mitotic cell cycle, cell cycle dependent actin filament reorganization	vacuolar membrane, plasma membrane	protein binding, phosphatidylinositol 3-kinase activity
-0.4263	-0.5637	0.0296	-0.8521	-1.2545	-0.7072	-0.3787	0.1621	-0.2685	0.8069	-0.0213	0.3250	0.8641	2	DDB0203277	NA	NA	NA
-0.1908	-0.0620	-0.7188	-1.0949	-0.2892	-0.3045	-0.0835	0.2171	0.8643	-0.3278	0.7685	0.5449	0.2951	3	DDB0167855	NA	NA	NA
1.4734	0.4905	0.7330	1.4156	-0.7071	0.0153	-0.4158	-1.3306	-0.6678	-0.3872	-0.3816	-0.6973	-0.0124	0	DDB0202882	NA	NA	NA
-0.1420	-0.3221	0.4754	-0.4456	-0.1303	-0.4561	0.4464	-0.0404	-0.0471	0.1381	0.5524	0.1847	-0.0239	3	DDB0204584	NA	NA	catalytic activity
2.1490	1.4042	1.4123	2.0470	0.1234	-0.1561	-0.4575	-1.4418	-0.8705	-1.1023	-0.7578	-1.1344	-0.4740	0	DDB0185624	NA	proteasome complex (sensu Eukarya)	NA
-0.2301	-0.3563	-0.0498	-0.6528	0.1036	0.0520	0.3264	0.5833	0.5047	-0.5844	0.3625	-0.2065	-0.5091	3	DDB0188779	NA	cytosol	malic enzyme activity
0.5982	-0.3291	-0.4145	0.1278	0.2593	0.3294	-0.4546	0.0754	-0.0703	-0.0870	0.1045	-0.3815	-0.1753	1	DDB0184273	NA	NA	NA
0.6927	0.5027	1.3155	0.4270	0.3541	0.2997	0.2648	-0.1734	0.1797	-0.9828	0.1136	-0.0945	0.4038	4	DDB0167945	NA	NA	zinc ion binding, alcohol dehydrogenase activity, zinc-dependent
-0.1771	0.0596	0.7242	0.1409	0.6149	-0.1453	0.2357	-0.3539	-0.6213	0.0462	0.1496	0.0035	0.0068	1	DDB0203604	NA	NA	receptor activity
0.4123	-0.1933	-0.0543	0.0921	-0.5246	-0.1492	-0.0816	0.4533	0.6159	-0.4324	-0.5019	-0.2358	0.0823	1	DDB0205290	NA	NA	actin binding
1.4971	0.7960	0.9401	1.3525	-0.5333	-0.0943	-0.2984	-1.1974	-1.1466	-0.8847	-0.6496	-1.1798	-0.2009	0	DDB0186363	NA	NA	NA
0.7957	0.6498	0.1962	0.4767	0.3181	0.5268	0.0403	-0.0189	-0.3936	-0.9461	-0.0623	-0.5670	0.6092	4	DDB0167598	metabolism	NA	acyltransferase activity
0.5720	0.5321	0.3014	1.3179	-0.4356	-0.3286	-0.9609	-0.7643	-0.6923	-0.9410	-0.5355	-0.0813	-0.1857	0	DDB0187750	NA	NA	NA
-0.9479	-0.7984	-0.8760	-0.5262	-1.0910	-0.2905	0.8073	0.1397	1.7016	2.4434	1.0434	-0.1075	0.0975	5	DDB0187194	NA	NA	NA
0.6453	0.4912	0.2188	0.3237	0.0963	0.0158	-0.4929	-0.1838	-0.4584	-0.4380	0.0765	0.2060	0.3318	2	DDB0203735	NA	NA	NA
0.9611	0.9976	0.5692	0.4818	-0.0432	0.1846	0.0997	-0.7951	-0.7465	-0.1204	-0.4183	-0.8980	-0.3975	0	DDB0191257	NA	NA	NA
